Budget,Channel Group,Response,Region ,Country,Brand,Channel
7000,BakersDirect VideoSuper Foods,6.429930438,EUR,UK,Bakers,Direct VideoSuper Foods
7000,BakersTVSuper Foods,8551.561005,EUR,UK,Bakers,TVSuper Foods
7000,BakersSocial FB IGBakers FB&IG,21064.95466,EUR,UK,Bakers,Social FB IGBakers FB&IG
7000,WinalotDisplayWinalot Great British Dogs Partnership,760089.4127,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
7000,WinalotSocialWinalot Great British Dogs Partnership,68885.58495,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
7000,WinalotPrintWinalot Great British Dogs Partnership,161567.6269,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
7000,WinalotDigitalWinalot Great British Dogs Partnership,22401.9938,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
7000,FelixBVODNaturally Delicious,42783.35711,EUR,UK,Felix,BVODNaturally Delicious
7000,FelixYoutubeNaturally Delicious,540.1648437,EUR,UK,Felix,YoutubeNaturally Delicious
7000,FelixSocial FB IGFelix Treats,6550.295297,EUR,UK,Felix,Social FB IGFelix Treats
7000,FelixTVIGTBAC,32079.45939,EUR,UK,Felix,TVIGTBAC
7000,FelixShopmiumNaturally Delicious,75981.50408,EUR,UK,Felix,ShopmiumNaturally Delicious
7000,FelixSocial FB IGFelix PicknMix,13710.41541,EUR,UK,Felix,Social FB IGFelix PicknMix
7000,FelixSocial SnapchatFelix PicknMix,7893.201097,EUR,UK,Felix,Social SnapchatFelix PicknMix
7000,FelixProgrammatic DisplayNaturally Delicious,75090.90591,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
7000,FelixSocial FB IGIGTBAC,43393.93873,EUR,UK,Felix,Social FB IGIGTBAC
7000,FelixProgrammatic VideoIGTBAC,5.214335277,EUR,UK,Felix,Programmatic VideoIGTBAC
7000,FelixBVODIGTBAC,222598.5217,EUR,UK,Felix,BVODIGTBAC
7000,FelixYouTubeIGTBAC,26275.38705,EUR,UK,Felix,YouTubeIGTBAC
7000,FelixSocial TikTokIGTBAC,27358.54023,EUR,UK,Felix,Social TikTokIGTBAC
7000,GourmetBVODGourmet Mon Petit,7299.311098,EUR,UK,Gourmet,BVODGourmet Mon Petit
7000,GourmetProgrammatic VideoGourmet Mon Petit,1316.890368,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
7000,GourmetSocial FB IGGourmet Mon Petit,498.3304765,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
7000,GourmetSocial PinterestGourmet Mon Petit,13337.67545,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
7000,GourmetTVGourmet Revelations,16.58340254,EUR,UK,Gourmet,TVGourmet Revelations
7000,GourmetShopmiumGourmet Mon Petit,10455.38859,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
7000,GourmetTVGourmet Mon Petit,10872.88156,EUR,UK,Gourmet,TVGourmet Mon Petit
7000,GourmetSocial FB IGGourmet Revelations,115.2173089,EUR,UK,Gourmet,Social FB IGGourmet Revelations
7000,GourmetSocial PinterestGourmet Revelations,16476.58494,EUR,UK,Gourmet,Social PinterestGourmet Revelations
7000,GourmetShopmiumGourmet Revelations,7.323146812,EUR,UK,Gourmet,ShopmiumGourmet Revelations
7000,GourmetBVODGourmet Revelations,226.7696828,EUR,UK,Gourmet,BVODGourmet Revelations
7000,GourmetYouTubeGourmet Revelations,0.079845283,EUR,UK,Gourmet,YouTubeGourmet Revelations
7000,GourmetProgrammatic VideoGourmet Revelations,0.002483434,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
7000,Purina OneTVBifensis Microbiome,9618.068723,EUR,UK,Purina One,TVBifensis Microbiome
7000,Purina OneSocial Pinterest Bifensis Microbiome,89797.07608,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
7000,Purina OneShopmiumBifensis Microbiome,129547.1526,EUR,UK,Purina One,ShopmiumBifensis Microbiome
7000,Purina OneProgrammatic VideoBifensis Microbiome,356.0451909,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
7000,Purina OneBVODBifensis Microbiome,129021.5539,EUR,UK,Purina One,BVODBifensis Microbiome
7000,Purina OneSocial PinterestBifensis Microbiome,43737.54852,EUR,UK,Purina One,Social PinterestBifensis Microbiome
8000,BakersBVODSuper Foods,6057.655275,EUR,UK,Bakers,BVODSuper Foods
8000,BakersProgrammatic VideoSuper Foods,6003.437147,EUR,UK,Bakers,Programmatic VideoSuper Foods
8000,BakersYoutubeSuper Foods,5998.786082,EUR,UK,Bakers,YoutubeSuper Foods
8000,BakersDirect VideoSuper Foods,7.345696142,EUR,UK,Bakers,Direct VideoSuper Foods
8000,BakersTVSuper Foods,9752.931271,EUR,UK,Bakers,TVSuper Foods
8000,BakersSocial FB IGBakers FB&IG,22658.63064,EUR,UK,Bakers,Social FB IGBakers FB&IG
8000,WinalotDisplayWinalot Great British Dogs Partnership,838045.8161,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
8000,WinalotSocialWinalot Great British Dogs Partnership,75888.14158,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
8000,WinalotPrintWinalot Great British Dogs Partnership,178007.3557,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
8000,WinalotDigitalWinalot Great British Dogs Partnership,24649.79254,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
8000,FelixBVODNaturally Delicious,47306.93446,EUR,UK,Felix,BVODNaturally Delicious
8000,FelixYoutubeNaturally Delicious,617.3223437,EUR,UK,Felix,YoutubeNaturally Delicious
8000,FelixSocial FB IGFelix Treats,7485.923219,EUR,UK,Felix,Social FB IGFelix Treats
8000,FelixTVIGTBAC,36614.11196,EUR,UK,Felix,TVIGTBAC
8000,FelixShopmiumNaturally Delicious,84084.54453,EUR,UK,Felix,ShopmiumNaturally Delicious
8000,FelixSocial FB IGFelix PicknMix,15668.40334,EUR,UK,Felix,Social FB IGFelix PicknMix
8000,FelixSocial SnapchatFelix PicknMix,9020.431164,EUR,UK,Felix,Social SnapchatFelix PicknMix
8000,FelixProgrammatic DisplayNaturally Delicious,85797.74098,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
8000,FelixSocial FB IGIGTBAC,49591.06525,EUR,UK,Felix,Social FB IGIGTBAC
8000,FelixProgrammatic VideoIGTBAC,5.957821152,EUR,UK,Felix,Programmatic VideoIGTBAC
8000,FelixBVODIGTBAC,246963.9828,EUR,UK,Felix,BVODIGTBAC
8000,FelixYouTubeIGTBAC,30026.17252,EUR,UK,Felix,YouTubeIGTBAC
8000,FelixSocial TikTokIGTBAC,31265.62035,EUR,UK,Felix,Social TikTokIGTBAC
8000,GourmetBVODGourmet Mon Petit,8092.61343,EUR,UK,Gourmet,BVODGourmet Mon Petit
8000,GourmetProgrammatic VideoGourmet Mon Petit,1500.622048,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
8000,GourmetSocial FB IGGourmet Mon Petit,569.4955581,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
8000,GourmetSocial PinterestGourmet Mon Petit,15242.38891,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
8000,GourmetTVGourmet Revelations,18.91591891,EUR,UK,Gourmet,TVGourmet Revelations
8000,GourmetShopmiumGourmet Mon Petit,11551.15441,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
8000,GourmetTVGourmet Mon Petit,12404.8591,EUR,UK,Gourmet,TVGourmet Mon Petit
8000,GourmetSocial FB IGGourmet Revelations,131.6711475,EUR,UK,Gourmet,Social FB IGGourmet Revelations
8000,GourmetSocial PinterestGourmet Revelations,18829.55664,EUR,UK,Gourmet,Social PinterestGourmet Revelations
8000,GourmetShopmiumGourmet Revelations,8.08389019,EUR,UK,Gourmet,ShopmiumGourmet Revelations
8000,GourmetBVODGourmet Revelations,253.2135211,EUR,UK,Gourmet,BVODGourmet Revelations
8000,GourmetYouTubeGourmet Revelations,0.091036848,EUR,UK,Gourmet,YouTubeGourmet Revelations
8000,GourmetProgrammatic VideoGourmet Revelations,0.002837534,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
8000,Purina OneTVBifensis Microbiome,10967.52766,EUR,UK,Purina One,TVBifensis Microbiome
8000,Purina OneSocial Pinterest Bifensis Microbiome,102601.9315,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
8000,Purina OneShopmiumBifensis Microbiome,143084.6407,EUR,UK,Purina One,ShopmiumBifensis Microbiome
8000,Purina OneProgrammatic VideoBifensis Microbiome,406.8037613,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
8000,Purina OneBVODBifensis Microbiome,143040.7676,EUR,UK,Purina One,BVODBifensis Microbiome
8000,Purina OneSocial PinterestBifensis Microbiome,49974.42182,EUR,UK,Purina One,Social PinterestBifensis Microbiome
9000,BakersBVODSuper Foods,6065.802212,EUR,UK,Bakers,BVODSuper Foods
9000,BakersProgrammatic VideoSuper Foods,6751.297559,EUR,UK,Bakers,Programmatic VideoSuper Foods
9000,BakersYoutubeSuper Foods,6746.002624,EUR,UK,Bakers,YoutubeSuper Foods
9000,BakersDirect VideoSuper Foods,8.260764495,EUR,UK,Bakers,Direct VideoSuper Foods
9000,BakersTVSuper Foods,10949.29447,EUR,UK,Bakers,TVSuper Foods
9000,BakersSocial FB IGBakers FB&IG,24032.99366,EUR,UK,Bakers,Social FB IGBakers FB&IG
9000,WinalotDisplayWinalot Great British Dogs Partnership,910031.8148,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
9000,WinalotSocialWinalot Great British Dogs Partnership,82341.11456,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
9000,WinalotPrintWinalot Great British Dogs Partnership,193160.1642,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
9000,WinalotDigitalWinalot Great British Dogs Partnership,26714.95569,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
9000,FelixBVODNaturally Delicious,51513.721,EUR,UK,Felix,BVODNaturally Delicious
9000,FelixYoutubeNaturally Delicious,694.4776174,EUR,UK,Felix,YoutubeNaturally Delicious
9000,FelixSocial FB IGFelix Treats,8421.519008,EUR,UK,Felix,Social FB IGFelix Treats
9000,FelixTVIGTBAC,41136.82758,EUR,UK,Felix,TVIGTBAC
9000,FelixShopmiumNaturally Delicious,91635.25109,EUR,UK,Felix,ShopmiumNaturally Delicious
9000,FelixSocial FB IGFelix PicknMix,17626.23061,EUR,UK,Felix,Social FB IGFelix PicknMix
9000,FelixSocial SnapchatFelix PicknMix,10147.56873,EUR,UK,Felix,Social SnapchatFelix PicknMix
9000,FelixProgrammatic DisplayNaturally Delicious,96499.47406,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
9000,FelixSocial FB IGIGTBAC,55787.69001,EUR,UK,Felix,Social FB IGIGTBAC
9000,FelixProgrammatic VideoIGTBAC,6.700952742,EUR,UK,Felix,Programmatic VideoIGTBAC
9000,FelixBVODIGTBAC,269807.5526,EUR,UK,Felix,BVODIGTBAC
9000,FelixYouTubeIGTBAC,33776.24808,EUR,UK,Felix,YouTubeIGTBAC
9000,FelixSocial TikTokIGTBAC,35172.37987,EUR,UK,Felix,Social TikTokIGTBAC
9000,GourmetBVODGourmet Mon Petit,8835.122046,EUR,UK,Gourmet,BVODGourmet Mon Petit
9000,GourmetProgrammatic VideoGourmet Mon Petit,1683.274161,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
9000,GourmetSocial FB IGGourmet Mon Petit,640.6543948,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
9000,GourmetSocial PinterestGourmet Mon Petit,17146.93521,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
9000,GourmetTVGourmet Revelations,21.23940588,EUR,UK,Gourmet,TVGourmet Revelations
9000,GourmetShopmiumGourmet Mon Petit,12568.09173,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
9000,GourmetTVGourmet Mon Petit,13931.56864,EUR,UK,Gourmet,TVGourmet Mon Petit
9000,GourmetSocial FB IGGourmet Revelations,148.1235421,EUR,UK,Gourmet,Social FB IGGourmet Revelations
9000,GourmetSocial PinterestGourmet Revelations,21182.32187,EUR,UK,Gourmet,Social PinterestGourmet Revelations
9000,GourmetShopmiumGourmet Revelations,8.788457578,EUR,UK,Gourmet,ShopmiumGourmet Revelations
9000,GourmetBVODGourmet Revelations,278.3796226,EUR,UK,Gourmet,BVODGourmet Revelations
9000,GourmetYouTubeGourmet Revelations,0.102175447,EUR,UK,Gourmet,YouTubeGourmet Revelations
9000,GourmetProgrammatic VideoGourmet Revelations,0.003191466,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
9000,Purina OneTVBifensis Microbiome,12310.93131,EUR,UK,Purina One,TVBifensis Microbiome
9000,Purina OneSocial Pinterest Bifensis Microbiome,115400.9703,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
9000,Purina OneShopmiumBifensis Microbiome,155639.7269,EUR,UK,Purina One,ShopmiumBifensis Microbiome
9000,Purina OneProgrammatic VideoBifensis Microbiome,457.5361154,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
9000,Purina OneBVODBifensis Microbiome,156161.6798,EUR,UK,Purina One,BVODBifensis Microbiome
9000,Purina OneSocial PinterestBifensis Microbiome,56208.462,EUR,UK,Purina One,Social PinterestBifensis Microbiome
10000,BakersBVODSuper Foods,6069.664322,EUR,UK,Bakers,BVODSuper Foods
10000,BakersProgrammatic VideoSuper Foods,7498.588479,EUR,UK,Bakers,Programmatic VideoSuper Foods
10000,BakersYoutubeSuper Foods,7492.63586,EUR,UK,Bakers,YoutubeSuper Foods
10000,BakersDirect VideoSuper Foods,9.175136028,EUR,UK,Bakers,Direct VideoSuper Foods
10000,BakersTVSuper Foods,12140.67148,EUR,UK,Bakers,TVSuper Foods
10000,BakersSocial FB IGBakers FB&IG,25218.22438,EUR,UK,Bakers,Social FB IGBakers FB&IG
10000,WinalotDisplayWinalot Great British Dogs Partnership,976504.6609,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
10000,WinalotSocialWinalot Great British Dogs Partnership,88287.63701,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
10000,WinalotPrintWinalot Great British Dogs Partnership,207126.7941,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
10000,WinalotDigitalWinalot Great British Dogs Partnership,28612.32255,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
10000,FelixBVODNaturally Delicious,55425.90192,EUR,UK,Felix,BVODNaturally Delicious
10000,FelixYoutubeNaturally Delicious,771.6306647,EUR,UK,Felix,YoutubeNaturally Delicious
10000,FelixSocial FB IGFelix Treats,9357.082665,EUR,UK,Felix,Social FB IGFelix Treats
10000,FelixTVIGTBAC,45647.63767,EUR,UK,Felix,TVIGTBAC
10000,FelixShopmiumNaturally Delicious,98671.27294,EUR,UK,Felix,ShopmiumNaturally Delicious
10000,FelixSocial FB IGFelix PicknMix,19583.89721,EUR,UK,Felix,Social FB IGFelix PicknMix
10000,FelixSocial SnapchatFelix PicknMix,11274.61381,EUR,UK,Felix,Social SnapchatFelix PicknMix
10000,FelixProgrammatic DisplayNaturally Delicious,107196.1076,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
10000,FelixSocial FB IGIGTBAC,61983.81303,EUR,UK,Felix,Social FB IGIGTBAC
10000,FelixProgrammatic VideoIGTBAC,7.443730217,EUR,UK,Felix,Programmatic VideoIGTBAC
10000,FelixBVODIGTBAC,291224.2902,EUR,UK,Felix,BVODIGTBAC
10000,FelixYouTubeIGTBAC,37525.61387,EUR,UK,Felix,YouTubeIGTBAC
10000,FelixSocial TikTokIGTBAC,39078.8188,EUR,UK,Felix,Social TikTokIGTBAC
10000,GourmetBVODGourmet Mon Petit,9530.089175,EUR,UK,Gourmet,BVODGourmet Mon Petit
10000,GourmetProgrammatic VideoGourmet Mon Petit,1864.853052,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
10000,GourmetSocial FB IGGourmet Mon Petit,711.806987,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
10000,GourmetSocial PinterestGourmet Mon Petit,19051.31439,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
10000,GourmetTVGourmet Revelations,23.55389841,EUR,UK,Gourmet,TVGourmet Revelations
10000,GourmetShopmiumGourmet Mon Petit,13511.87143,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
10000,GourmetTVGourmet Mon Petit,15453.0283,EUR,UK,Gourmet,TVGourmet Mon Petit
10000,GourmetSocial FB IGGourmet Revelations,164.574493,EUR,UK,Gourmet,Social FB IGGourmet Revelations
10000,GourmetSocial PinterestGourmet Revelations,23534.88063,EUR,UK,Gourmet,Social PinterestGourmet Revelations
10000,GourmetShopmiumGourmet Revelations,9.440997212,EUR,UK,Gourmet,ShopmiumGourmet Revelations
10000,GourmetBVODGourmet Revelations,302.329726,EUR,UK,Gourmet,BVODGourmet Revelations
10000,GourmetYouTubeGourmet Revelations,0.113261332,EUR,UK,Gourmet,YouTubeGourmet Revelations
10000,GourmetProgrammatic VideoGourmet Revelations,0.003545229,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
10000,Purina OneTVBifensis Microbiome,13648.30686,EUR,UK,Purina One,TVBifensis Microbiome
10000,Purina OneSocial Pinterest Bifensis Microbiome,128194.1951,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
10000,Purina OneShopmiumBifensis Microbiome,167283.7032,EUR,UK,Purina One,ShopmiumBifensis Microbiome
10000,Purina OneProgrammatic VideoBifensis Microbiome,508.2422666,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
10000,Purina OneBVODBifensis Microbiome,168441.8506,EUR,UK,Purina One,BVODBifensis Microbiome
10000,Purina OneSocial PinterestBifensis Microbiome,62439.67036,EUR,UK,Purina One,Social PinterestBifensis Microbiome
11000,BakersBVODSuper Foods,6071.495181,EUR,UK,Bakers,BVODSuper Foods
11000,BakersProgrammatic VideoSuper Foods,8245.310341,EUR,UK,Bakers,Programmatic VideoSuper Foods
11000,BakersYoutubeSuper Foods,8238.686247,EUR,UK,Bakers,YoutubeSuper Foods
11000,BakersDirect VideoSuper Foods,10.08881127,EUR,UK,Bakers,Direct VideoSuper Foods
11000,BakersTVSuper Foods,13327.08308,EUR,UK,Bakers,TVSuper Foods
11000,BakersSocial FB IGBakers FB&IG,26240.35013,EUR,UK,Bakers,Social FB IGBakers FB&IG
11000,WinalotDisplayWinalot Great British Dogs Partnership,1037886.587,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
11000,WinalotSocialWinalot Great British Dogs Partnership,93767.45683,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
11000,WinalotPrintWinalot Great British Dogs Partnership,220000.1007,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
11000,WinalotDigitalWinalot Great British Dogs Partnership,30355.52671,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
11000,FelixBVODNaturally Delicious,59064.10877,EUR,UK,Felix,BVODNaturally Delicious
11000,FelixYoutubeNaturally Delicious,848.7814858,EUR,UK,Felix,YoutubeNaturally Delicious
11000,FelixSocial FB IGFelix Treats,10292.61419,EUR,UK,Felix,Social FB IGFelix Treats
11000,FelixTVIGTBAC,50146.57359,EUR,UK,Felix,TVIGTBAC
11000,FelixShopmiumNaturally Delicious,105227.6929,EUR,UK,Felix,ShopmiumNaturally Delicious
11000,FelixSocial FB IGFelix PicknMix,21541.40317,EUR,UK,Felix,Social FB IGFelix PicknMix
11000,FelixSocial SnapchatFelix PicknMix,12401.5664,EUR,UK,Felix,Social SnapchatFelix PicknMix
11000,FelixProgrammatic DisplayNaturally Delicious,117887.644,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
11000,FelixSocial FB IGIGTBAC,68179.43437,EUR,UK,Felix,Social FB IGIGTBAC
11000,FelixProgrammatic VideoIGTBAC,8.186153746,EUR,UK,Felix,Programmatic VideoIGTBAC
11000,FelixBVODIGTBAC,311303.3167,EUR,UK,Felix,BVODIGTBAC
11000,FelixYouTubeIGTBAC,41274.27002,EUR,UK,Felix,YouTubeIGTBAC
11000,FelixSocial TikTokIGTBAC,42984.93717,EUR,UK,Felix,Social TikTokIGTBAC
11000,GourmetBVODGourmet Mon Petit,10180.55881,EUR,UK,Gourmet,BVODGourmet Mon Petit
11000,GourmetProgrammatic VideoGourmet Mon Petit,2045.365027,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
11000,GourmetSocial FB IGGourmet Mon Petit,782.9533354,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
11000,GourmetSocial PinterestGourmet Mon Petit,20955.52645,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
11000,GourmetTVGourmet Revelations,25.85943131,EUR,UK,Gourmet,TVGourmet Revelations
11000,GourmetShopmiumGourmet Mon Petit,14387.7564,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
11000,GourmetTVGourmet Mon Petit,16969.25613,EUR,UK,Gourmet,TVGourmet Mon Petit
11000,GourmetSocial FB IGGourmet Revelations,181.0240003,EUR,UK,Gourmet,Social FB IGGourmet Revelations
11000,GourmetSocial PinterestGourmet Revelations,25887.23295,EUR,UK,Gourmet,Social PinterestGourmet Revelations
11000,GourmetShopmiumGourmet Revelations,10.045351,EUR,UK,Gourmet,ShopmiumGourmet Revelations
11000,GourmetBVODGourmet Revelations,325.1225871,EUR,UK,Gourmet,BVODGourmet Revelations
11000,GourmetYouTubeGourmet Revelations,0.124294752,EUR,UK,Gourmet,YouTubeGourmet Revelations
11000,GourmetProgrammatic VideoGourmet Revelations,0.003898823,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
11000,Purina OneTVBifensis Microbiome,14979.68134,EUR,UK,Purina One,TVBifensis Microbiome
11000,Purina OneSocial Pinterest Bifensis Microbiome,140981.6086,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
11000,Purina OneShopmiumBifensis Microbiome,178082.6878,EUR,UK,Purina One,ShopmiumBifensis Microbiome
11000,Purina OneProgrammatic VideoBifensis Microbiome,558.9222285,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
11000,Purina OneBVODBifensis Microbiome,179935.1517,EUR,UK,Purina One,BVODBifensis Microbiome
11000,Purina OneSocial PinterestBifensis Microbiome,68668.04818,EUR,UK,Purina One,Social PinterestBifensis Microbiome
12000,BakersBVODSuper Foods,6072.363111,EUR,UK,Bakers,BVODSuper Foods
12000,BakersProgrammatic VideoSuper Foods,8991.463579,EUR,UK,Bakers,Programmatic VideoSuper Foods
12000,BakersYoutubeSuper Foods,8984.154239,EUR,UK,Bakers,YoutubeSuper Foods
12000,BakersDirect VideoSuper Foods,11.00179076,EUR,UK,Bakers,Direct VideoSuper Foods
12000,BakersTVSuper Foods,14508.54996,EUR,UK,Bakers,TVSuper Foods
12000,BakersSocial FB IGBakers FB&IG,27121.81654,EUR,UK,Bakers,Social FB IGBakers FB&IG
12000,WinalotDisplayWinalot Great British Dogs Partnership,1094567.489,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
12000,WinalotSocialWinalot Great British Dogs Partnership,98817.20238,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
12000,WinalotPrintWinalot Great British Dogs Partnership,231865.6706,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
12000,WinalotDigitalWinalot Great British Dogs Partnership,31957.09403,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
12000,FelixBVODNaturally Delicious,62447.52822,EUR,UK,Felix,BVODNaturally Delicious
12000,FelixYoutubeNaturally Delicious,925.9300808,EUR,UK,Felix,YoutubeNaturally Delicious
12000,FelixSocial FB IGFelix Treats,11228.11358,EUR,UK,Felix,Social FB IGFelix Treats
12000,FelixTVIGTBAC,54633.66657,EUR,UK,Felix,TVIGTBAC
12000,FelixShopmiumNaturally Delicious,111337.2025,EUR,UK,Felix,ShopmiumNaturally Delicious
12000,FelixSocial FB IGFelix PicknMix,23498.74849,EUR,UK,Felix,Social FB IGFelix PicknMix
12000,FelixSocial SnapchatFelix PicknMix,13528.42651,EUR,UK,Felix,Social SnapchatFelix PicknMix
