Time_Period,Bvod,CTV,Display,Facebook,Instagram,NBC WG BVOD,NBC WG Social,NBC WG TV,NBC WG VOD,NBC WG display,NBC digital,NBC ppc,NBC social,NBD WG YT,PPC,Sponsorship,TV,Vod,YT
2020-07-04,0.0,0.0,0.0,0.0,0.0,0.0,2003.0647988578785,11391.715858322517,0.0,0.0,0.0,0.0,0.0,0.0,250.9697449252509,0.0,0.0,0.0,0.0
2020-07-11,0.0,0.0,0.0,0.0,0.0,9001.533320837614,25133.12941749543,110312.83360007763,8093.2261670069765,0.0,0.0,0.0,0.0,1762.3052988995769,2708.5520315276153,6371.910605534704,0.0,0.0,0.0
2020-07-18,0.0,0.0,0.0,0.0,0.0,18037.36960600851,30705.975501237794,121907.82790240955,11208.875609428718,0.0,0.0,0.0,0.0,3093.4588767632335,3038.18321638336,15643.895155078933,0.0,0.0,0.0
2020-07-25,0.0,0.0,0.0,0.0,0.0,25203.348429479935,31934.130868909368,29840.56944692703,13273.26860183195,0.0,0.0,0.0,0.0,2234.068781585907,2596.296763271936,19036.330487836294,37452.3276209758,0.0,0.0
2020-08-01,9047.491160538468,0.0,0.0,0.0,0.0,16487.286570352164,10657.102234406835,72540.6716953805,10063.349232369528,0.0,0.0,0.0,0.0,1145.2510810270783,1719.7074692812505,17360.62188394664,29701.51627896533,0.0,0.0
2020-08-08,27238.499272538458,0.0,0.0,0.0,0.0,12399.825256234299,1943.4762560284619,14874.734806106835,9133.824510961627,0.0,0.0,0.0,0.0,2190.6782789127305,8003.754703898118,17273.58537819726,28039.177353804633,0.0,0.0
2020-08-15,29565.492860524246,0.0,0.0,0.0,0.0,13188.888677723131,433.770538966022,58454.177230757356,7570.0623036072575,0.0,0.0,0.0,0.0,2155.3496357177837,6704.78082360189,16573.160741522206,15597.903418681291,0.0,0.0
2020-08-22,33630.0981969328,0.0,0.0,0.0,0.0,14286.532408725418,127.36556870903733,15259.058137499076,6343.832481934266,0.0,0.0,0.0,0.0,2729.999389787613,3863.0421227270654,18646.191738556896,28076.89699949814,0.0,0.0
2020-08-29,26533.996261911543,0.0,0.0,0.0,0.0,11099.457317971379,29.914949374197533,103829.03926633661,6569.036505971144,0.0,0.0,0.0,0.0,3032.048773904726,2000.13258195572,16342.516898085363,14971.57530677704,0.0,0.0
2020-09-05,19758.289903005658,0.0,0.0,0.0,0.0,11560.462439254406,11.574284866948982,33012.845676592144,8591.580180908803,0.0,0.0,0.0,0.0,4422.379120452826,1802.902804920528,19699.228945380586,8397.069432467695,0.0,0.0
2020-09-12,7431.123391365178,0.0,0.0,0.0,0.0,20436.68686356889,3.677519913860319,120806.50268860464,9829.66561412479,0.0,0.0,0.0,0.0,6821.087283377787,1770.027527151555,24255.681963160063,4229.198960789622,0.0,0.0
2020-09-19,2613.5824392831787,0.0,0.0,0.0,0.0,27712.51694946453,1.2814627911438625,34667.262562190284,12883.259000847158,0.0,0.0,0.0,0.0,9175.573791360559,1749.424614049413,31630.02452683462,1994.7468989329814,0.0,0.0
2020-09-26,694.3628372104537,0.0,0.0,0.0,0.0,21177.006528440397,0.41626606733001986,150340.90565879352,19015.775475815703,0.0,0.0,0.0,0.0,7503.078134318535,1414.597361552661,30660.36341932889,662.8737895588829,0.0,0.0
2020-10-03,236.00736785607694,0.0,0.0,0.0,0.0,12734.735844232999,0.1483292758882912,32010.58405203309,6364.920186878403,0.0,0.0,0.0,0.0,7535.943757431554,1157.8569004707842,21326.03480018711,246.64135792456108,0.0,0.0
2020-10-10,67.56708616106744,0.0,0.0,0.0,0.0,4302.172696481502,0.06926266249796971,5361.046757379334,1036.5662560545068,44249.083938175005,0.0,0.0,0.0,1238.876204772425,1040.1017559358709,11341.746055203957,88.6371212165502,0.0,0.0
2020-10-17,25.655408633229587,0.0,0.0,0.0,0.0,980.3330925568982,0.032774190369359336,1362.086570964143,251.44418235973845,40363.45973624817,0.0,0.0,0.0,292.1172215603492,1761.1372462299896,7653.506248470778,36.84462640004949,0.0,0.0
2020-10-24,8.459331966723562,0.0,0.0,0.0,0.0,215.91368874304973,0.012564053782281525,365.76134147024857,62.87446827418343,51135.406873584776,0.0,0.0,0.0,69.29903089273205,1973.4152878763036,4528.431545503798,13.296661022571046,0.0,0.0
2020-10-31,3.3070155999952378,0.0,0.0,0.0,0.0,50.695165194121195,1998.6849021991522,110.86415612500221,17.195838477131083,11010.710465019674,0.0,0.0,0.0,17.376438166092633,1758.2509651017792,2753.0549188617865,4.92955618801949,0.0,0.0
2020-11-07,1.302976947550067,0.0,0.0,0.0,0.0,12.950019986325628,61197.771507323836,33.74298403426514,4.926390449506493,2200.44647780388,0.0,0.0,0.0,4.680636106601704,1885.660227345083,1674.5149496849558,1.897070069123006,0.0,0.0
