index,Budget,Channel,Predicted Revenue,Region,Brand,Channel Group
18004,1880000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18005,1890000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18006,1900000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18007,1910000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18008,1920000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18009,1930000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18010,1940000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18011,1950000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18012,1960000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18013,1970000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18014,1980000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18015,1990000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18016,2000000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18017,2010000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18018,2020000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18019,2030000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18020,2040000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18021,2050000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18022,2060000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18023,2070000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18024,2080000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18025,2090000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18026,2100000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18027,2110000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18028,2120000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18029,2130000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18030,2140000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18031,2150000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18032,2160000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18033,2170000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18034,2180000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18035,2190000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18036,2200000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18037,2210000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18038,2220000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18039,2230000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18040,2240000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18041,2250000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18042,2260000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18043,2270000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18044,2280000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18045,2290000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18046,2300000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18047,2310000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18048,2320000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18049,2330000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18050,2340000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18051,2350000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18052,2360000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18053,2370000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18054,2380000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18055,2390000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18056,2400000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18057,2410000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18058,2420000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18059,2430000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18060,2440000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18061,2450000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18062,2460000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18063,2470000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18064,2480000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18065,2490000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18066,2500000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18067,2510000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18068,2520000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18069,2530000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18070,2540000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18071,2550000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18072,2560000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18073,2570000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18074,2580000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18075,2590000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18076,2600000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18077,2610000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18078,2620000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18079,2630000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18080,2640000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18081,2650000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18082,2660000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18083,2670000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18084,2680000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18085,2690000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18086,2700000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18087,2710000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18088,2720000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18089,2730000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18090,2740000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18091,2750000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18092,2760000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18093,2770000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18094,2780000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18095,2790000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18096,2800000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18097,2810000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18098,2820000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18099,2830000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18100,2840000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18101,2850000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18102,2860000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18103,2870000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18104,2880000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18105,2890000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18106,2900000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18107,2910000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18108,2920000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18109,2930000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18110,2940000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18111,2950000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18112,2960000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18113,2970000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18114,2980000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18115,2990000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18116,3000000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18117,3010000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18118,3020000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18119,3030000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18120,3040000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18121,3050000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18122,3060000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18123,3070000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18124,3080000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18125,3090000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18126,3100000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18127,3110000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18128,3120000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18129,3130000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18130,3140000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18131,3150000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18132,3160000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18133,3170000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18134,3180000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18135,3190000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18136,3200000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18137,3210000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18138,3220000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18139,3230000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18140,3240000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18141,3250000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18142,3260000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18143,3270000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18144,3280000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18145,3290000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18146,3300000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18147,3310000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18148,3320000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18149,3330000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18150,3340000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18151,3350000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18152,3360000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18153,3370000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18154,3380000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18155,3390000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18156,3400000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18157,3410000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18158,3420000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18159,3430000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18160,3440000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18161,3450000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18162,3460000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18163,3470000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18164,3480000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18165,3490000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18166,3500000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18167,3510000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18168,3520000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18169,3530000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18170,3540000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18171,3550000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18172,3560000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18173,3570000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18174,3580000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18175,3590000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18176,3600000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18177,3610000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18178,3620000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18179,3630000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18180,3640000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18181,3650000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18182,3660000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18183,3670000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18184,3680000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18185,3690000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18186,3700000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18187,3710000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18188,3720000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18189,3730000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18190,3740000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18191,3750000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18192,3760000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18193,3770000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18194,3780000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18195,3790000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18196,3800000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18197,3810000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18198,3820000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18199,3830000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18200,3840000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18201,3850000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18202,3860000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18203,3870000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18204,3880000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18205,3890000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18206,3900000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18207,3910000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18208,3920000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18209,3930000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18210,3940000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18211,3950000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18212,3960000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18213,3970000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18214,3980000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18215,3990000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18216,4000000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18217,4010000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18218,4020000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18219,4030000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18220,4040000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18221,4050000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18222,4060000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18223,4070000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18224,4080000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18225,4090000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18226,4100000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18227,4110000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18228,4120000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18229,4130000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18230,4140000,YouTube,3544.905125240059,Brazil,Nescau,OLV
18231,10000,6Play,1215.1690638752414,France,Lion,OLV
18232,20000,6Play,1910.3815330854063,France,Lion,OLV
18233,30000,6Play,2308.1207380351766,France,Lion,OLV
18234,40000,6Play,2535.672000649616,France,Lion,OLV
18235,50000,6Play,2665.856746013013,France,Lion,OLV
18236,60000,6Play,2740.336965241895,France,Lion,OLV
18237,70000,6Play,2782.9479719377846,France,Lion,OLV
18238,80000,6Play,2807.3262284793955,France,Lion,OLV
18239,90000,6Play,2821.273314880101,France,Lion,OLV
18240,100000,6Play,2829.252606538498,France,Lion,OLV
18241,110000,6Play,2833.81765285287,France,Lion,OLV
18242,120000,6Play,2836.429369374152,France,Lion,OLV
18243,130000,6Play,2837.9235630181593,France,Lion,OLV
18244,140000,6Play,2838.778408721206,France,Lion,OLV
18245,150000,6Play,2839.267475970921,France,Lion,OLV
18246,160000,6Play,2839.5472770787605,France,Lion,OLV
18247,170000,6Play,2839.707354573203,France,Lion,OLV
18248,180000,6Play,2839.79893678467,France,Lion,OLV
18249,190000,6Play,2839.851332041645,France,Lion,OLV
18250,200000,6Play,2839.8813079824904,France,Lion,OLV
18251,210000,6Play,2839.898457569714,France,Lion,OLV
18252,220000,6Play,2839.9082690496425,France,Lion,OLV
18253,230000,6Play,2839.9138823123485,France,Lion,OLV
18254,240000,6Play,2839.9170937257572,France,Lion,OLV
18255,250000,6Play,2839.9189310130223,France,Lion,OLV
18256,260000,6Play,2839.9199821466086,France,Lion,OLV
18257,270000,6Play,2839.920583512458,France,Lion,OLV
18258,280000,6Play,2839.920927560911,France,Lion,OLV
18259,290000,6Play,2839.9211243950654,France,Lion,OLV
18260,300000,6Play,2839.9212370061923,France,Lion,OLV
18261,310000,6Play,2839.921301432339,France,Lion,OLV
18262,320000,6Play,2839.9213382912926,France,Lion,OLV
18263,330000,6Play,2839.921359378732,France,Lion,OLV
18264,340000,6Play,2839.9213714431035,France,Lion,OLV
18265,350000,6Play,2839.921378345272,France,Lion,OLV
18266,360000,6Play,2839.9213822940837,France,Lion,OLV
18267,370000,6Play,2839.921384553245,France,Lion,OLV
18268,380000,6Play,2839.9213858457374,France,Lion,OLV
18269,390000,6Play,2839.921386585188,France,Lion,OLV
18270,400000,6Play,2839.921387008236,France,Lion,OLV
18271,410000,6Play,2839.921387250267,France,Lion,OLV
18272,420000,6Play,2839.921387388735,France,Lion,OLV
18273,430000,6Play,2839.921387467955,France,Lion,OLV
18274,440000,6Play,2839.9213875132773,France,Lion,OLV
18275,450000,6Play,2839.921387539207,France,Lion,OLV
18276,460000,6Play,2839.9213875540413,France,Lion,OLV
18277,470000,6Play,2839.9213875625283,France,Lion,OLV
18278,480000,6Play,2839.9213875673836,France,Lion,OLV
18279,490000,6Play,2839.9213875701616,France,Lion,OLV
18280,500000,6Play,2839.921387571751,France,Lion,OLV
18281,510000,6Play,2839.92138757266,France,Lion,OLV
18282,520000,6Play,2839.9213875731803,France,Lion,OLV
18283,530000,6Play,2839.921387573478,France,Lion,OLV
18284,540000,6Play,2839.921387573648,France,Lion,OLV
18285,550000,6Play,2839.921387573746,France,Lion,OLV
18286,560000,6Play,2839.9213875738014,France,Lion,OLV
18287,570000,6Play,2839.9213875738333,France,Lion,OLV
18288,580000,6Play,2839.921387573852,France,Lion,OLV
18289,590000,6Play,2839.921387573862,France,Lion,OLV
18290,600000,6Play,2839.9213875738683,France,Lion,OLV
18291,610000,6Play,2839.9213875738715,France,Lion,OLV
18292,620000,6Play,2839.9213875738733,France,Lion,OLV
18293,630000,6Play,2839.9213875738747,France,Lion,OLV
18294,640000,6Play,2839.921387573875,France,Lion,OLV
18295,650000,6Play,2839.9213875738756,France,Lion,OLV
18296,660000,6Play,2839.9213875738756,France,Lion,OLV
18297,670000,6Play,2839.9213875738756,France,Lion,OLV
18298,680000,6Play,2839.921387573876,France,Lion,OLV
18299,690000,6Play,2839.921387573876,France,Lion,OLV
18300,700000,6Play,2839.921387573876,France,Lion,OLV
18301,710000,6Play,2839.921387573876,France,Lion,OLV
18302,720000,6Play,2839.921387573876,France,Lion,OLV
18303,730000,6Play,2839.921387573876,France,Lion,OLV
18304,740000,6Play,2839.921387573876,France,Lion,OLV
18305,750000,6Play,2839.921387573876,France,Lion,OLV
18306,760000,6Play,2839.921387573876,France,Lion,OLV
18307,770000,6Play,2839.921387573876,France,Lion,OLV
18308,780000,6Play,2839.921387573876,France,Lion,OLV
18309,790000,6Play,2839.921387573876,France,Lion,OLV
18310,800000,6Play,2839.921387573876,France,Lion,OLV
18311,810000,6Play,2839.921387573876,France,Lion,OLV
18312,820000,6Play,2839.921387573876,France,Lion,OLV
18313,830000,6Play,2839.921387573876,France,Lion,OLV
18314,840000,6Play,2839.921387573876,France,Lion,OLV
18315,850000,6Play,2839.921387573876,France,Lion,OLV
18316,860000,6Play,2839.921387573876,France,Lion,OLV
18317,870000,6Play,2839.921387573876,France,Lion,OLV
18318,880000,6Play,2839.921387573876,France,Lion,OLV
18319,890000,6Play,2839.921387573876,France,Lion,OLV
18320,900000,6Play,2839.921387573876,France,Lion,OLV
18321,910000,6Play,2839.921387573876,France,Lion,OLV
18322,920000,6Play,2839.921387573876,France,Lion,OLV
18323,930000,6Play,2839.921387573876,France,Lion,OLV
18324,940000,6Play,2839.921387573876,France,Lion,OLV
18325,950000,6Play,2839.921387573876,France,Lion,OLV
18326,960000,6Play,2839.921387573876,France,Lion,OLV
18327,970000,6Play,2839.921387573876,France,Lion,OLV
18328,980000,6Play,2839.921387573876,France,Lion,OLV
18329,990000,6Play,2839.921387573876,France,Lion,OLV
18330,1000000,6Play,2839.921387573876,France,Lion,OLV
18331,1010000,6Play,2839.921387573876,France,Lion,OLV
18332,1020000,6Play,2839.921387573876,France,Lion,OLV
18333,1030000,6Play,2839.921387573876,France,Lion,OLV
18334,1040000,6Play,2839.921387573876,France,Lion,OLV
18335,1050000,6Play,2839.921387573876,France,Lion,OLV
18336,1060000,6Play,2839.921387573876,France,Lion,OLV
18337,1070000,6Play,2839.921387573876,France,Lion,OLV
18338,1080000,6Play,2839.921387573876,France,Lion,OLV
18339,1090000,6Play,2839.921387573876,France,Lion,OLV
18340,1100000,6Play,2839.921387573876,France,Lion,OLV
18341,1110000,6Play,2839.921387573876,France,Lion,OLV
18342,1120000,6Play,2839.921387573876,France,Lion,OLV
18343,1130000,6Play,2839.921387573876,France,Lion,OLV
18344,1140000,6Play,2839.921387573876,France,Lion,OLV
18345,1150000,6Play,2839.921387573876,France,Lion,OLV
18346,1160000,6Play,2839.921387573876,France,Lion,OLV
18347,1170000,6Play,2839.921387573876,France,Lion,OLV
18348,1180000,6Play,2839.921387573876,France,Lion,OLV
18349,1190000,6Play,2839.921387573876,France,Lion,OLV
18350,1200000,6Play,2839.921387573876,France,Lion,OLV
18351,1210000,6Play,2839.921387573876,France,Lion,OLV
18352,1220000,6Play,2839.921387573876,France,Lion,OLV
18353,1230000,6Play,2839.921387573876,France,Lion,OLV
18354,1240000,6Play,2839.921387573876,France,Lion,OLV
18355,1250000,6Play,2839.921387573876,France,Lion,OLV
18356,1260000,6Play,2839.921387573876,France,Lion,OLV
18357,1270000,6Play,2839.921387573876,France,Lion,OLV
18358,1280000,6Play,2839.921387573876,France,Lion,OLV
18359,1290000,6Play,2839.921387573876,France,Lion,OLV
18360,1300000,6Play,2839.921387573876,France,Lion,OLV
18361,1310000,6Play,2839.921387573876,France,Lion,OLV
18362,1320000,6Play,2839.921387573876,France,Lion,OLV
18363,1330000,6Play,2839.921387573876,France,Lion,OLV
18364,1340000,6Play,2839.921387573876,France,Lion,OLV
18365,1350000,6Play,2839.921387573876,France,Lion,OLV
18366,1360000,6Play,2839.921387573876,France,Lion,OLV
18367,1370000,6Play,2839.921387573876,France,Lion,OLV
18368,1380000,6Play,2839.921387573876,France,Lion,OLV
18369,1390000,6Play,2839.921387573876,France,Lion,OLV
18370,1400000,6Play,2839.921387573876,France,Lion,OLV
18371,1410000,6Play,2839.921387573876,France,Lion,OLV
18372,1420000,6Play,2839.921387573876,France,Lion,OLV
18373,1430000,6Play,2839.921387573876,France,Lion,OLV
18374,1440000,6Play,2839.921387573876,France,Lion,OLV
18375,1450000,6Play,2839.921387573876,France,Lion,OLV
18376,1460000,6Play,2839.921387573876,France,Lion,OLV
18377,1470000,6Play,2839.921387573876,France,Lion,OLV
18378,1480000,6Play,2839.921387573876,France,Lion,OLV
18379,1490000,6Play,2839.921387573876,France,Lion,OLV
18380,1500000,6Play,2839.921387573876,France,Lion,OLV
18381,1510000,6Play,2839.921387573876,France,Lion,OLV
18382,1520000,6Play,2839.921387573876,France,Lion,OLV
18383,1530000,6Play,2839.921387573876,France,Lion,OLV
18384,1540000,6Play,2839.921387573876,France,Lion,OLV
18385,1550000,6Play,2839.921387573876,France,Lion,OLV
18386,1560000,6Play,2839.921387573876,France,Lion,OLV
18387,1570000,6Play,2839.921387573876,France,Lion,OLV
18388,1580000,6Play,2839.921387573876,France,Lion,OLV
18389,1590000,6Play,2839.921387573876,France,Lion,OLV
18390,1600000,6Play,2839.921387573876,France,Lion,OLV
18391,1610000,6Play,2839.921387573876,France,Lion,OLV
18392,1620000,6Play,2839.921387573876,France,Lion,OLV
18393,1630000,6Play,2839.921387573876,France,Lion,OLV
18394,1640000,6Play,2839.921387573876,France,Lion,OLV
18395,1650000,6Play,2839.921387573876,France,Lion,OLV
18396,1660000,6Play,2839.921387573876,France,Lion,OLV
18397,1670000,6Play,2839.921387573876,France,Lion,OLV
18398,1680000,6Play,2839.921387573876,France,Lion,OLV
18399,1690000,6Play,2839.921387573876,France,Lion,OLV
18400,1700000,6Play,2839.921387573876,France,Lion,OLV
18401,1710000,6Play,2839.921387573876,France,Lion,OLV
18402,1720000,6Play,2839.921387573876,France,Lion,OLV
18403,1730000,6Play,2839.921387573876,France,Lion,OLV
18404,1740000,6Play,2839.921387573876,France,Lion,OLV
18405,1750000,6Play,2839.921387573876,France,Lion,OLV
18406,1760000,6Play,2839.921387573876,France,Lion,OLV
18407,1770000,6Play,2839.921387573876,France,Lion,OLV
18408,1780000,6Play,2839.921387573876,France,Lion,OLV
18409,1790000,6Play,2839.921387573876,France,Lion,OLV
18410,1800000,6Play,2839.921387573876,France,Lion,OLV
18411,1810000,6Play,2839.921387573876,France,Lion,OLV
18412,1820000,6Play,2839.921387573876,France,Lion,OLV
18413,1830000,6Play,2839.921387573876,France,Lion,OLV
18414,1840000,6Play,2839.921387573876,France,Lion,OLV
18415,1850000,6Play,2839.921387573876,France,Lion,OLV
18416,1860000,6Play,2839.921387573876,France,Lion,OLV
18417,1870000,6Play,2839.921387573876,France,Lion,OLV
18418,1880000,6Play,2839.921387573876,France,Lion,OLV
18419,1890000,6Play,2839.921387573876,France,Lion,OLV
18420,1900000,6Play,2839.921387573876,France,Lion,OLV
18421,1910000,6Play,2839.921387573876,France,Lion,OLV
18422,1920000,6Play,2839.921387573876,France,Lion,OLV
18423,1930000,6Play,2839.921387573876,France,Lion,OLV
18424,1940000,6Play,2839.921387573876,France,Lion,OLV
18425,1950000,6Play,2839.921387573876,France,Lion,OLV
18426,1960000,6Play,2839.921387573876,France,Lion,OLV
18427,1970000,6Play,2839.921387573876,France,Lion,OLV
18428,1980000,6Play,2839.921387573876,France,Lion,OLV
18429,1990000,6Play,2839.921387573876,France,Lion,OLV
18430,2000000,6Play,2839.921387573876,France,Lion,OLV
18431,2010000,6Play,2839.921387573876,France,Lion,OLV
18432,2020000,6Play,2839.921387573876,France,Lion,OLV
18433,2030000,6Play,2839.921387573876,France,Lion,OLV
18434,2040000,6Play,2839.921387573876,France,Lion,OLV
18435,2050000,6Play,2839.921387573876,France,Lion,OLV
18436,2060000,6Play,2839.921387573876,France,Lion,OLV
18437,10000,Digital Video,3444.873277400346,France,Lion,OLV
18438,20000,Digital Video,5626.440100675813,France,Lion,OLV
18439,30000,Digital Video,7007.981138959734,France,Lion,OLV
18440,40000,Digital Video,7882.882434716013,France,Lion,OLV
18441,50000,Digital Video,8436.939285800814,France,Lion,OLV
18442,60000,Digital Video,8787.812002212382,France,Lion,OLV
18443,70000,Digital Video,9010.012418795968,France,Lion,OLV
18444,80000,Digital Video,9150.727335689093,France,Lion,OLV
18445,90000,Digital Video,9239.839175084726,France,Lion,OLV
18446,100000,Digital Video,9296.271855398954,France,Lion,OLV
18447,110000,Digital Video,9332.009501810999,France,Lion,OLV
