,Date,Opt Channel,Value,Scenario,Budget/Revenue,Country,Brand,Channel Group,Channel,Year,Volume Scale-up factor (yearly),NNS,MC,FX rate,Volume
3055,2022-10-09,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2022,2.08,34.14717432132491,0.64,0.240137,0.0
3056,2022-10-16,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2022,2.08,34.14717432132491,0.64,0.240137,0.0
3057,2022-10-23,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2022,2.08,34.14717432132491,0.64,0.240137,0.0
3058,2022-10-30,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2022,2.08,34.14717432132491,0.64,0.240137,0.0
3059,2022-11-06,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2022,2.08,34.14717432132491,0.64,0.240137,0.0
3060,2022-11-13,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2022,2.08,34.14717432132491,0.64,0.240137,0.0
3061,2022-11-20,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2022,2.08,34.14717432132491,0.64,0.240137,0.0
3062,2022-11-27,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2022,2.08,34.14717432132491,0.64,0.240137,0.0
3063,2022-12-04,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2022,2.08,34.14717432132491,0.64,0.240137,0.0
3064,2022-12-11,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2022,2.08,34.14717432132491,0.64,0.240137,0.0
3065,2022-12-18,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2022,2.08,34.14717432132491,0.64,0.240137,0.0
3066,2022-12-25,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2022,2.08,34.14717432132491,0.64,0.240137,0.0
3067,2023-01-01,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3068,2023-01-08,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3069,2023-01-15,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3070,2023-01-22,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3071,2023-01-29,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3072,2023-02-05,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3073,2023-02-12,Influencers_Saudi Arabia_Nesquik,2043.5425208414347,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,87.61943512905522
3074,2023-02-19,Influencers_Saudi Arabia_Nesquik,572.4218160327252,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,24.54329952267583
3075,2023-02-26,Influencers_Saudi Arabia_Nesquik,147.33861929129557,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,6.317327123529887
3076,2023-03-05,Influencers_Saudi Arabia_Nesquik,37.10575269929331,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,1.5909554405610364
3077,2023-03-12,Influencers_Saudi Arabia_Nesquik,9.29348572207065,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.39846979499721097
3078,2023-03-19,Influencers_Saudi Arabia_Nesquik,2.324438533966849,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.09966320214101758
3079,2023-03-26,Influencers_Saudi Arabia_Nesquik,0.581176352984294,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.02491866121673887
3080,2023-04-02,Influencers_Saudi Arabia_Nesquik,0.1452982586135472,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.006229844113893153
3081,2023-04-09,Influencers_Saudi Arabia_Nesquik,0.036324825307386836,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0015574722043387348
3082,2023-04-16,Influencers_Saudi Arabia_Nesquik,0.009081222617958812,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0003893687495864401
3083,2023-04-23,Influencers_Saudi Arabia_Nesquik,0.0022703066724471077,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,9.734223104280376e-05
3084,2023-04-30,Influencers_Saudi Arabia_Nesquik,0.0005675767319712166,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,2.433556049875409e-05
3085,2023-05-07,Influencers_Saudi Arabia_Nesquik,0.00014189418699719146,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,6.083890296381624e-06
3086,2023-05-14,Influencers_Saudi Arabia_Nesquik,3.547354696005509e-05,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,1.520972583131885e-06
3087,2023-05-21,Influencers_Saudi Arabia_Nesquik,8.868386740013773e-06,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,3.8024314578297126e-07
3088,2023-05-28,Influencers_Saudi Arabia_Nesquik,2.21709689576067e-06,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,9.506079548222186e-08
3089,2023-06-04,Influencers_Saudi Arabia_Nesquik,5.542738024257142e-07,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,2.376518079759739e-08
3090,2023-06-11,Influencers_Saudi Arabia_Nesquik,1.385686613636552e-07,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,5.941304235878384e-09
3091,2023-06-18,Influencers_Saudi Arabia_Nesquik,3.4641743826460536e-08,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,1.4853079860115258e-09
3092,2023-06-25,Influencers_Saudi Arabia_Nesquik,8.660435956615134e-09,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,3.7132699650288145e-10
3093,2023-07-02,Influencers_Saudi Arabia_Nesquik,2.164898231927155e-09,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,9.282271264668544e-11
3094,2023-07-09,Influencers_Saudi Arabia_Nesquik,5.412245579817888e-10,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,2.320567816167136e-11
3095,2023-07-16,Influencers_Saudi Arabia_Nesquik,1.3572765394870406e-10,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,5.819492498487679e-12
3096,2023-07-23,Influencers_Saudi Arabia_Nesquik,3.372115626054759e-11,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,1.4458366455870006e-12
3097,2023-07-30,Influencers_Saudi Arabia_Nesquik,8.430289065136897e-12,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,3.6145916139675016e-13
3098,2023-08-06,Influencers_Saudi Arabia_Nesquik,2.5290867195410694e-12,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,1.0843774841902507e-13
3099,2023-08-13,Influencers_Saudi Arabia_Nesquik,8.430289065136897e-13,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,3.614591613967502e-14
3100,2023-08-20,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3101,2023-08-27,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3102,2023-09-03,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3103,2023-09-10,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3104,2023-09-17,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3105,2023-09-24,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3106,2023-10-01,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3107,2023-10-08,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3108,2023-10-15,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3109,2023-10-22,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3110,2023-10-29,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3111,2023-11-05,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3112,2023-11-12,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3113,2023-11-19,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3114,2023-11-26,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3115,2023-12-03,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3116,2023-12-10,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3117,2023-12-17,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3118,2023-12-24,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3119,2023-12-31,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,Influencers,Influencers,2023,2.25,37.02053411177786,0.63,0.240137,0.0
3120,2020-01-12,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3121,2020-01-19,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3122,2020-01-26,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3123,2020-02-02,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3124,2020-02-09,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3125,2020-02-16,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3126,2020-02-23,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3127,2020-03-01,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3128,2020-03-08,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3129,2020-03-15,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3130,2020-03-22,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3131,2020-03-29,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3132,2020-04-05,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3133,2020-04-12,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3134,2020-04-19,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3135,2020-04-26,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3136,2020-05-03,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3137,2020-05-10,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3138,2020-05-17,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3139,2020-05-24,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3140,2020-05-31,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3141,2020-06-07,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3142,2020-06-14,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3143,2020-06-21,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3144,2020-06-28,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3145,2020-07-05,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3146,2020-07-12,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3147,2020-07-19,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3148,2020-07-26,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3149,2020-08-02,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3150,2020-08-09,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3151,2020-08-16,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3152,2020-08-23,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3153,2020-08-30,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3154,2020-09-06,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3155,2020-09-13,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3156,2020-09-20,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3157,2020-09-27,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3158,2020-10-04,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3159,2020-10-11,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3160,2020-10-18,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3161,2020-10-25,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3162,2020-11-01,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3163,2020-11-08,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3164,2020-11-15,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3165,2020-11-22,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3166,2020-11-29,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3167,2020-12-06,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3168,2020-12-13,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3169,2020-12-20,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3170,2020-12-27,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2020,,,,,
3171,2021-01-03,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2021,2.14,29.23331265069523,0.61,0.240137,0.0
3172,2021-01-10,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2021,2.14,29.23331265069523,0.61,0.240137,0.0
3173,2021-01-17,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2021,2.14,29.23331265069523,0.61,0.240137,0.0
3174,2021-01-24,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2021,2.14,29.23331265069523,0.61,0.240137,0.0
3175,2021-01-31,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2021,2.14,29.23331265069523,0.61,0.240137,0.0
3176,2021-02-07,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2021,2.14,29.23331265069523,0.61,0.240137,0.0
3177,2021-02-14,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2021,2.14,29.23331265069523,0.61,0.240137,0.0
3178,2021-02-21,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2021,2.14,29.23331265069523,0.61,0.240137,0.0
3179,2021-02-28,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2021,2.14,29.23331265069523,0.61,0.240137,0.0
3180,2021-03-07,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2021,2.14,29.23331265069523,0.61,0.240137,0.0
3181,2021-03-14,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2021,2.14,29.23331265069523,0.61,0.240137,0.0
3182,2021-03-21,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2021,2.14,29.23331265069523,0.61,0.240137,0.0
3183,2021-03-28,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2021,2.14,29.23331265069523,0.61,0.240137,0.0
3184,2021-04-04,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2021,2.14,29.23331265069523,0.61,0.240137,0.0
3185,2021-04-11,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2021,2.14,29.23331265069523,0.61,0.240137,0.0
3186,2021-04-18,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2021,2.14,29.23331265069523,0.61,0.240137,0.0
3187,2021-04-25,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2021,2.14,29.23331265069523,0.61,0.240137,0.0
3188,2021-05-02,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2021,2.14,29.23331265069523,0.61,0.240137,0.0
3189,2021-05-09,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2021,2.14,29.23331265069523,0.61,0.240137,0.0
3190,2021-05-16,Influencers_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,Influencers,Influencers,2021,2.14,29.23331265069523,0.61,0.240137,0.0
