,index,Date,Facebook_Poland_Cini Minis,Google Search_Poland_Cini Minis,Influencers_Poland_Cini Minis,Instagram_Poland_Cini Minis,Mobile_Poland_Cini Minis,NBC Ecommerce_Poland_Cini Minis,NBC Facebook_Poland_Cini Minis,NBC Google_Poland_Cini Minis,NBC Instagram_Poland_Cini Minis,NBC VOD_Poland_Cini Minis,Print_Poland_Cini Minis,RR_Poland_Cini Minis,Snapchat_Poland_Cini Minis,TV_Poland_Cini Minis,Teads_Poland_Cini Minis,TikTok_Poland_Cini Minis,VOD_Poland_Cini Minis,YouTube_Poland_Cini Minis,6Play_France_Lion,Digital Video_France_Lion,Facebook_Instagram_France_Lion,Freewheel_France_Lion,Influencers_France_Lion,MYTF1_France_Lion,Programmatic_France_Lion,Snapchat_France_Lion,Spotify_France_Lion,TV_France_Lion,TV Sponsoring_France_Lion,Teads_France_Lion,TikTok_France_Lion,YouTube_France_Lion,Ad Alliance_Germany_Nesquik,Facebook_Germany_Nesquik,Instagram_Germany_Nesquik,Pinterest_Germany_Nesquik,SevenOne_Germany_Nesquik,TV Sponsoring_Germany_Nesquik,YouTube_Germany_Nesquik,6Play_France_Chocapic,Bliink_France_Chocapic,Captify_France_Chocapic,MYTF1_France_Chocapic,OLV_France_Chocapic,Print_France_Chocapic,Programmatic_France_Chocapic,TV_France_Chocapic,Teads_France_Chocapic,YouTube_France_Chocapic,Buzzfeed_Mexico_Abuelita,Dynadmic_Mexico_Abuelita,Facebook_Mexico_Abuelita,Multibrand Facebook_Mexico_Abuelita,Open TV_Mexico_Abuelita,Pay TV_Mexico_Abuelita,Sopitas_Mexico_Abuelita,Teads_Mexico_Abuelita,Televisa Contenido_Mexico_Abuelita,Tubi_Mexico_Abuelita,Vix_Mexico_Abuelita,YouTube_Mexico_Abuelita,Arkeero_Mexico_Nesquik,Facebook_Mexico_Nesquik,Multibrand Adsmovil_Mexico_Nesquik,Multibrand DV360_Mexico_Nesquik,Multibrand Facebook_Mexico_Nesquik,Naranxadul_Mexico_Nesquik,OOH_Mexico_Nesquik,Open TV_Mexico_Nesquik,Pay TV_Mexico_Nesquik,Sunmedia_Mexico_Nesquik,Tap Tap_Mexico_Nesquik,Tastemade_Mexico_Nesquik,Teads_Mexico_Nesquik,YouTube_Mexico_Nesquik,Bvod_UK_Shreddies,CTV_UK_Shreddies,Display_UK_Shreddies,Facebook_UK_Shreddies,Instagram_UK_Shreddies,NBC Digital_UK_Shreddies,NBC Search_UK_Shreddies,NBC Social_UK_Shreddies,NBC WG BVOD_UK_Shreddies,NBC WG Display_UK_Shreddies,NBC WG Social_UK_Shreddies,NBC WG TV_UK_Shreddies,NBC WG VOD_UK_Shreddies,NBD WG YouTube_UK_Shreddies,Search_UK_Shreddies,TV_UK_Shreddies,TV Sponsoring_UK_Shreddies,Vod_UK_Shreddies,YouTube_UK_Shreddies,Bvod_Australia_Uncle Toby's,Display_Australia_Uncle Toby's,Facebook_Australia_Uncle Toby's,Instagram_Australia_Uncle Toby's,Instream_Australia_Uncle Toby's,Metro TV_Australia_Uncle Toby's,OLV_Australia_Uncle Toby's,OOH_Australia_Uncle Toby's,Pinterest_Australia_Uncle Toby's,RTV TV_Australia_Uncle Toby's,Radio_Australia_Uncle Toby's,Satellite TV_Australia_Uncle Toby's,Search_Australia_Uncle Toby's,Twitter_Australia_Uncle Toby's,YouTube_Australia_Uncle Toby's,Google Search_Brazil_Nescau,Meta_Brazil_Nescau,Open TV_Brazil_Nescau,Programmatic_Brazil_Nescau,TikTok_Brazil_Nescau,YouTube_Brazil_Nescau,DOOH_Chile_Chocapic,Display_Chile_Chocapic,Facebook_Instagram_Chile_Chocapic,Open TV_Chile_Chocapic,POS_Chile_Chocapic,Pay TV_Chile_Chocapic,Search_Chile_Chocapic,YouTube_Chile_Chocapic,Facebook_Poland_Nesquik,Influencers_Poland_Nesquik,Instagram_Poland_Nesquik,NBC Ecommerce_Poland_Nesquik,NBC Facebook_Poland_Nesquik,NBC Google_Poland_Nesquik,NBC Instagram_Poland_Nesquik,NBC VOD_Poland_Nesquik,Print_Poland_Nesquik,TV_Poland_Nesquik,VOD_Poland_Nesquik,YouTube_Poland_Nesquik
148,148,2022-11-13,0.01777659080035233,0.0,0.0,0.013520238499522224,0.0,0.34485341547300036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590.0016614080648,0.0,0.0,0.0,0.0,1767.8069784829738,0.0,16991.218754762653,1788.0800210569669,0.0,1522.118591967248,2742.5390258326534,7491.835651435538,0.0,45618.74548980516,0.030106998317604015,1496.7489640267563,0.0,3397.94768467006,0.0,0.0,0.0,0.3023254131259827,0.0,0.00012090230107951055,1008.9562985661023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3203.560664599789,0.0,0.0,0.0,0.0,15.956789172366195,0.0,1440.5120343919457,156.59265129942156,0.0,0.0,0.0,0.0,0.0,39.31203413777995,0.0,2.8495130108977484,0.0,0.0,0.0,0.0,0.0,2084.4524699005915,2.474825646558902e-08,0.0,0.0,0.0,0.0,0.6518183251462454,6.609259899774251e-12,0.0,31049.885842772906,1.1606527808839222e-05,9.32682588818813e-06,4907.67921260322,-5.708677722434248e-13,27425.26972863141,0.0,0.0,0.0,0.0,0.0,0.0,257.57481986483106,3.009061506262086e-10,3.6642843474773863,0.0,0.0,0.0008914012685628625,0.0,6.690739406644973e-05,6.351683924536833e-06,0.0011070121498215424,888.3745219060022,0.0,1.2169459453107498e-07,2.6633735808631005e-08,428.90362518005327,0.0,227.22249834616275,3.694864546836676e-05,0.0,0.0015363668513157986,0.0,4923.891477952447,0.06249031397408464,0.0,0.0,0.0,0.0,0.05814703540363181,0.0010269187555722423,0.039609515313004044,0.0004096532783592894,0.01615277875538415,0.0,0.02260741149236752,1.2421166514412865,0.0,0.6807145234143016,0.1568474405912364,0.0,0.0,0.0,0.0,0.0,89.990057982328,0.0,0.0
149,149,2022-11-20,0.0017159858832297048,0.0,0.0,0.001305538104691675,0.0,0.11166147035644279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6816.231047733321,0.0,0.0,0.0,0.0,1867.2682755871012,0.0,15745.122804669354,1898.6586202877108,0.0,1598.0606739481764,2863.2251374342295,8782.733241125474,0.0,30843.76330879581,0.03615609650476457,1612.3585508060842,0.0,3691.157592246431,0.0,0.0,0.0,0.06768250065206358,0.0,6.698110718433929e-05,1220.222428399579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3144.2322817730983,0.0,0.0,0.0,0.0,0.16976057591901678,0.0,1270.447145684753,127.22370806515845,0.0,0.0,0.0,0.0,0.0,0.4143258676705141,0.0,0.4273123252808519,0.0,0.0,0.0,0.0,0.0,578.4918694341932,6.7055534942392244e-09,0.0,0.0,0.0,0.0,0.09774173053157911,2.280167156436843e-12,0.0,26008.0900403642,8.386628771470244e-06,6.870122555874423e-06,2731.3594849853885,-9.937472065456087e-13,15376.073962187744,0.0,0.0,0.0,0.0,0.0,0.0,245.01101289828537,1.4295967284506874e-10,2.5510084010168677,0.0,0.0,0.00020895849247622964,0.0,1.5289672155530076e-05,1.3852556945415724e-06,0.00026023674852841916,793.2620703871474,0.0,3.2547039325781547e-08,6.362417102279988e-09,383.7614207312049,0.0,200.5358259058055,8.765643490867362e-06,0.0,0.000360685494178588,0.0,3430.450033204482,0.034138441922930376,0.0,0.0,0.0,0.0,0.02510299155911458,0.00026210881664437343,0.015977234948819252,0.0001846634757929817,0.006466058025795995,0.0,0.011665741731710684,0.16854232152617765,0.0,0.09245802163303415,0.048339964594492434,0.0,0.0,0.0,0.0,0.0,31.17086621484703,0.0,0.0
150,150,2022-11-27,0.00012804575734817817,0.0,0.0,9.740706491776692e-05,0.0,0.025352430874915323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9612.084902522325,0.0,0.0,0.0,0.0,1479.1566020975974,0.0,11008.47609330621,1508.5370766361739,0.0,1263.4677534962984,2276.3301369722567,6671.847370679495,0.0,5794.839405035405,0.0314399721003279,1282.9701488681203,0.0,2960.523091034567,0.0,0.0,0.0,0.00899099478534086,0.0,4.905611919312922e-05,329.6845677430849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2459.6435384482434,0.0,0.0,0.0,0.0,0.0015579255838716886,0.0,789.7542346759201,46.78239621113056,0.0,0.0,0.0,0.0,0.0,0.0038019408684730723,0.0,0.05848119502534759,0.0,0.0,0.0,0.0,0.0,143.55839322317553,1.648911612760815e-09,0.0,0.0,0.0,0.0,0.013376704315158985,0.0,0.0,28445.499008202303,4.938513412114091e-06,4.081785735187855e-06,2402.2956534005825,0.0,4052.26756036696,0.0,0.0,0.0,0.0,0.0,0.0,234.38199643363203,6.274963675863023e-11,1.6251881451873718,0.0,0.0,6.217454467678756e-05,0.0,4.5585670973116e-06,4.1406583379822736e-07,7.74333561620671e-05,730.4856799681228,0.0,9.632483579026447e-09,1.8584234641621323e-09,355.0934090827992,0.0,182.06407869441048,2.607091272769687e-06,0.0,0.00010732070015728958,0.0,5427.386164258731,0.022627428793597887,0.0,0.0,0.0,0.0,0.016589969766691696,0.00010319670715583097,0.009296746389885318,0.00012446485307482052,0.003727541783781624,0.0,0.009234514907102594,0.023132690503284696,0.0,0.012688186110331597,0.016625967435906764,0.0,0.0,0.0,0.0,0.0,10.404253823237788,0.0,0.0
151,151,2022-12-04,1.831300525296625e-05,0.0,0.0,1.3930210804535918e-05,0.0,0.010289110175947597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7780.175340190393,0.0,0.0,0.0,0.0,780.3978845460254,0.0,1271.5917392186986,773.9759571596185,0.0,685.5983340231109,1247.1120201146214,1449.6890208013394,0.0,1911.4203017216205,0.025781237689941772,618.0287940197966,0.0,1350.0683971783828,0.0,0.0,0.0,0.0029594571780449017,0.0,5.11181707923225e-05,229.54536342917095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1865.5636799816207,0.0,0.0,0.0,0.0,1.659985336479189e-05,0.0,446.8811528763429,21.85844473443923,0.0,0.0,0.0,0.0,0.0,4.0510021547507156e-05,0.0,0.010753137441997563,0.0,0.0,0.0,0.0,0.0,47.70073532519616,5.479919270758494e-10,0.0,0.0,0.0,0.0,0.0024596213810555625,0.0,0.0,27975.78165735103,3.0100750720440626e-06,2.4870965154467773e-06,2104.447091792801,0.0,1088.421771215746,0.0,0.0,0.0,0.0,0.0,0.0,199.59243924920858,2.251078955705872e-11,1.0743488054115908,0.0,0.0,1.8158015985287975e-05,0.0,1.328744578900717e-06,1.204669688910861e-07,2.2617945195241805e-05,739.2618478464182,0.0,2.814959159805877e-09,5.740771567788361e-10,361.3417853681582,0.0,180.89806926665162,7.618453113536122e-07,0.0,3.1345526304975166e-05,0.0,8344.395667263458,0.02219690054606064,0.0,0.0,0.0,0.0,0.006326673107699031,2.348058509245988e-05,0.0031182519272997763,4.8175331347958225e-05,0.0012437594641480523,0.0,0.004220012482520419,0.0038901418171123584,0.0,0.002132393216739815,0.004986457475165622,0.0,0.0,0.0,0.0,0.0,4.559645678679194,0.0,0.0
152,152,2022-12-11,1.4863257324555534e-06,0.0,0.0,1.1305358915721556e-06,0.0,0.003714706581372128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7964.920302508843,0.0,0.0,0.0,0.0,313.198210047665,0.0,122.16019360050065,311.05705076521406,0.0,275.1521695277423,504.17910093193825,587.1485129490163,0.0,389.32779321386556,0.01960586159048239,247.5815828405201,0.0,544.3067542951995,0.0,0.0,0.0,0.0004095335037669885,0.0,4.127903840660454e-05,36.70509682246747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2055.0880589480626,0.0,0.0,0.0,0.0,1.3630383288194786e-07,0.0,304.1817793339739,7.191082109026028,0.0,0.0,0.0,0.0,0.0,3.326338427648029e-07,0.0,0.0015454708410552406,0.0,0.0,0.0,0.0,0.0,12.329570143697618,1.388897574031788e-10,0.0,0.0,0.0,0.0,0.0003535048546087634,0.0,0.0,21812.683819838516,2.0909399373777514e-06,1.703825949893542e-06,1492.8441383365464,0.0,283.6100265571735,0.0,0.0,0.0,0.0,0.0,0.0,145.95721304509692,8.60496227794132e-12,0.7715787634758446,0.0,0.0,5.239148731097721e-06,0.0,3.8390968118572654e-07,3.479931806362862e-08,6.524688545111912e-06,736.0025226748702,0.0,8.16866245515814e-10,1.8342501438573043e-10,355.9794144519327,0.0,166.0542343458734,2.197765430038591e-07,0.0,9.043285959321607e-06,0.0,6281.060738149699,0.01514574172562412,0.0,0.0,0.0,0.0,0.0026487488673080997,5.900564251481096e-06,0.0010835273131750646,2.0169402695829603e-05,0.0004312770065099309,0.0,0.0021203107407149905,0.0005281475802192322,0.0,0.00028948784262943146,0.0016360048801593247,0.0,0.0,0.0,0.0,0.0,1.9580490872428826,0.0,0.0
153,153,2022-12-18,456.78649659860855,0.0,0.0,260.1084107952379,0.0,0.0011891040024541268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3032.2738026842276,0.0,0.0,0.0,412.02031475907154,213.92746930178245,0.0,18.726738462658854,212.57103996891135,0.0,187.94043328346848,345.2722487830908,402.3527971287504,0.0,139.99799694445042,0.023396446499787407,168.99867217181287,0.0,372.389054746523,0.0,0.0,0.0,7.891006717395237e-05,0.0,1.696159606573975e-05,16.492709437662196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573.8597967666967,0.0,0.0,0.0,0.0,1.4241721903949443e-09,0.0,128.3120618667636,3.0078264236137207,0.0,0.0,0.0,0.0,0.0,3.475517568479468e-09,0.0,0.00026978418445483673,0.0,0.0,0.0,0.0,0.0,3.8750516697913118,3.846557541601062e-11,0.0,0.0,0.0,0.0,6.170946131309955e-05,0.0,0.0,21727.461365823194,1.2818874137392128e-06,1.0349343979256107e-06,1288.9289031268956,0.0,73.20076484442893,0.0,0.0,0.0,0.0,0.0,0.0,122.20889813088618,0.0,0.5049572101214161,0.0,0.0,1.6461015338809244e-06,0.0,1.2053800176925938e-07,1.0974973171327877e-08,2.049761987271084e-06,692.2954676787814,0.0,2.568637716944296e-10,0.0,321.42835358782196,0.0,130.95610505521955,6.899096426423774e-08,0.0,2.841134252639828e-06,0.0,3767.4166892611147,0.008436132991260205,0.0,0.0,0.0,0.0,0.0011405599406095507,1.5223968791012306e-06,0.0003945885489010987,8.714821345105315e-06,0.0001571518921424795,0.0,0.0010954258912110725,6.813250710142402e-05,0.0,3.735087353268773e-05,0.0005124952097373258,0.0,0.0,0.0,0.0,0.0,0.7776023433039572,0.0,0.0
154,154,2022-12-25,1289.1825553469089,0.0,0.0,679.3445866754261,0.0,0.00039683157402162976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1257.842138459603,0.0,0.0,0.0,784.9529397132711,71.6228040195605,0.0,1.5727355709896953,71.1873495925403,0.0,62.922358051290196,115.7551279414487,134.9378987010468,0.0,23.2080069987598,0.01550318403272345,56.561331286727444,0.0,124.78223907208586,0.0,0.0,0.0,1.3230339974036787e-05,0.0,8.922685437417642e-06,5.137706948147901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.4298194682914,0.0,0.0,0.0,0.0,1.2413879898189867e-11,0.0,45.35187686689549,1.0510114244273738,0.0,0.0,0.0,0.0,0.0,3.01883426553777e-11,0.0,3.7415748408101964e-05,0.0,0.0,0.0,0.0,0.0,0.9703469822788336,0.0,0.0,0.0,0.0,0.0,8.558332711823226e-06,0.0,0.0,19918.14641799787,7.576216534846187e-07,6.121732311548873e-07,1166.5043936776744,0.0,21.335314849874038,0.0,0.0,0.0,0.0,0.0,0.0,108.04311600694972,0.0,0.33454552762139095,0.0,0.0,3.993100803628851e-07,0.0,2.9281692417396884e-08,2.6620644722323856e-09,4.97149943803557e-07,513.7377707530416,0.0,6.071550571306598e-11,0.0,224.4159479268517,0.0,79.92543937577324,1.6725067083520252e-08,0.0,6.891510343449118e-07,0.0,1280.5415965141283,0.005993366152808528,0.0,0.0,0.0,0.0,0.0007107761968954464,5.657663491257391e-07,0.00019271931828710066,5.529414574442542e-06,7.68956314006534e-05,0.0,0.00081776568208228,1.1249442548869333e-05,0.0,6.1696926874283e-06,0.00018795797170175434,0.0,0.0,0.0,0.0,0.0,0.34213423312903485,0.0,0.0
155,155,2023-01-01,1577.416820433827,0.0,0.0,754.9382656354982,0.0,0.00013475585153303115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.3394106646326,0.0,0.0,0.0,889.5621674770676,19.395651919881264,0.0,0.11097215602711769,19.279787639962063,0.0,17.039547270554515,31.36424371705774,36.56695913272252,0.0,3.0455250089907318,0.010409409257074564,15.31483400378047,0.0,33.80312008707573,0.0,0.0,0.0,2.5270117517547932e-06,0.0,8.473008709078673e-06,1.9138160905629904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.3827905202199,0.0,0.0,0.0,0.0,6.047119249800101,0.0,11.483750668226147,0.2647046620254812,0.0,0.0,0.0,0.0,0.0,6.657027134477837,0.0,6.6791485304828645e-06,862.3839099855256,4362.338027353156,0.0,0.0,0.0,0.312268211597517,0.0,0.0,0.0,0.0,0.0,1.5277685219962127e-06,0.0,0.0,3425.7352488848323,3.424877083853314e-07,2.756968935176254e-07,216.99883727736105,0.0,3.8595191847415506,0.0,0.0,0.0,0.0,0.0,0.0,139.1471209394734,0.0,0.15281903811747083,0.0,0.0,1.2670363716853253e-07,0.0,9.27418754719728e-09,8.391326118903468e-10,1.5779209529747333e-07,363.05932209307616,0.0,1.4708517273744748e-11,0.0,149.74989547532084,0.0,48.56466520691236,5.311519005757299e-09,0.0,2.187053252433386e-07,0.0,427.81632179962753,0.00440918084022011,0.0,0.0,0.0,0.0,0.0005788048106815609,2.75025097109961e-07,0.00011856794208836171,4.569730113076435e-06,4.742681872607207e-05,0.0,0.0007982050376688188,1.452536700258211e-06,0.0,7.964913470127598e-07,5.382316730024838e-05,0.0,0.0,0.0,0.0,0.0,0.11614860911580413,0.0,0.0
156,156,2023-01-08,1259.7763809606276,0.0,0.0,689.0219113249734,0.0,4.880290930055267e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.44595035595705,0.0,0.0,0.0,367.12582645198074,10.322125830751073,0.0,0.014944314269189992,10.260839004598278,0.0,9.068236105299802,16.69483784504805,19.465110080626985,0.0,0.8183185997299718,0.011679633545900452,8.149977323991294,0.0,17.991741174025588,0.0,0.0,0.0,1.144712314049595e-06,0.0,1.5053151813191123e-05,4.117857646802756,0.0,0.0,0.0,0.0,0.0,7647.779000663859,0.0,19987.527809517007,0.0,0.0,0.0,0.0,8.02736958184973,0.0,5.942504781172246,0.1361863833682006,0.0,0.0,0.0,0.0,0.0,8.88930598394455,0.0,9145.30363230445,991.4513988206571,5015.073151987942,0.0,0.0,0.0,0.09702448268828673,0.0,0.0,0.0,0.0,0.0,2461.135831878834,0.0,0.0,1031.199565458915,2.027212112235923e-07,1.6716018570123526e-07,73.8880465727859,0.0,1.2349609223751068,0.0,0.0,0.0,0.0,0.0,0.0,313.364104020477,0.0,0.0974446315500006,0.0,0.0,4.970065242513384e-08,0.0,3.725707100053463e-09,3.444974971378014e-10,6.174270192907415e-08,550.0662898254976,0.0,3.908764203655678e-12,0.0,216.5332149704098,0.0,66.48995347939886,2.0637371660798866e-09,0.0,8.567300319142746e-08,0.0,200.30393704442724,0.004718714859994603,0.0,14636.751408643073,0.0,0.0,0.0002360979338675047,6.692457322678295e-08,4.2436233941700855e-05,1.8973143077195451e-06,1.6971531887050317e-05,0.0,0.00039006389344171455,2.5621136324990956e-07,0.0,1.4051559557130527e-07,1.9926825395782747e-05,0.0,0.0,0.0,0.0,0.0,0.05327290460721701,0.0,0.0
157,157,2023-01-15,538.1743666874764,0.0,0.0,559.5198039141641,0.0,2.357364313379942e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.0557516141234,5267.282087918039,0.0,0.0,689.3457044747114,10.005832550473029,0.0,0.003610458512272369,9.946558780557972,0.0,8.790364842043523,16.184415221644834,18.870323428046827,0.0,0.4200283948759967,0.013522898442016916,7.900103808616925,0.0,17.441204769282614,0.0,0.0,0.0,1.6883738396754668e-07,0.0,5.060938613834001e-06,0.7271699424419543,0.0,0.0,0.0,0.0,0.0,32192.18154820278,0.0,55373.9563066168,0.0,0.0,0.0,0.0,7.459165436348282,0.0,502.33923281648026,0.048411349894453046,0.0,0.0,0.0,0.0,0.0,8.333353419822057,0.0,9527.806961224227,938.7241352084534,4747.958294000037,0.0,0.0,0.0,6123.790844610396,853.0921325853844,0.0,0.0,0.0,0.0,2651.062355711694,0.0,0.0,288.3397104542961,1.1080175004547212e-07,9.159031007157335e-08,20.784556540696016,0.0,0.173851661416109,0.0,0.0,0.0,0.0,0.0,0.0,355.31079650917616,0.0,0.06004794400137301,0.0,0.0,1.2235916173353564e-08,0.0,8.892204937123396e-10,7.358063819353925e-11,1.5242106758650677e-08,179.28808754983174,0.0,0.0,0.0,69.37593158574936,0.0,20.5331229212997,5.136210296329266e-10,0.0,2.113029688252995e-08,1946.768556344566,3226.1626263349644,0.002547831939842428,0.0,6352.51028747588,0.0,0.0,0.00012518356219103348,2.1333473898050514e-08,1.6326396019204757e-05,9.98378459596187e-07,6.537331356230461e-06,0.0,0.00024836036761236106,3.805120291518248e-08,0.0,2.0887489428506243e-08,7.5992844234129e-06,0.0,0.0,0.0,0.0,0.0,0.02340163819716936,0.0,0.0
158,158,2023-01-22,2300.1238651605568,0.0,0.0,2410.372316715563,0.0,6.240496696345516e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7978.001755684577,7580.370507316944,0.0,0.0,1315.3028576351862,2.1524335823844836,0.0,0.00021070937727621413,2.1396987557601093,0.0,1.8909647340172482,3.481693046591122,4.05954202947454,0.0,0.04390257734761168,0.009563736974883788,1.6994370817881699,0.0,3.7520066337913796,0.0,0.0,0.0,3.732773484956735e-08,0.0,3.393351747568778e-06,0.8183279561992517,0.0,0.0,6.939815958534144e-15,6.574129886226946e-15,0.0,18641.376835477535,3.725945487261254e-14,29612.474181665268,1.0515062443545401e-14,3.4257070187413416e-14,0.0,0.0,7.303946118505261,0.0,700.8954428129488,0.018727551575828803,0.0,0.0,0.0,0.0,0.0,8.179365396162513,0.0,9004.652343625967,882.559034268619,4464.425581630453,0.0,0.0,0.0,8106.006705983764,1107.0674378663784,0.0,0.0,0.0,0.0,2529.8441835401595,0.0,0.0,78.78662660432009,6.602107081866978e-08,5.461715002128664e-08,5.473372510251454,0.0,-0.11642383879699664,0.0,0.0,0.0,0.0,0.0,0.0,307.71230945476134,0.0,0.04530878195308844,0.0,0.0,3.638016464095262e-09,0.0,2.675192720742558e-10,8.763126151524535e-12,4.537737360371219e-09,114.44602137453333,0.0,0.0,0.0,43.716259214555656,0.0,12.68760906301723,1.528647464077857e-10,0.0,6.28755957444699e-09,239.19409042109308,950.4675808807931,0.0016315317890654144,0.0,2292.7272153447752,0.0,0.0,5.835954231443142e-05,5.988297818252218e-09,5.535983097258738e-06,4.579167570037246e-07,2.237189125816706e-06,0.0,0.00013907004119846042,4.713057691224676e-09,0.0,2.5878545471215824e-09,2.1562738066188284e-06,0.0,0.0,0.0,0.0,0.0,0.008315882718343333,0.0,0.0
159,159,2023-01-29,1548.872255522372,0.0,0.0,1445.0128657445678,0.0,2.2605503154623308e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5817.830009536962,5127.059793088403,0.0,0.0,986.4440840445136,0.5085621757567046,0.0,1.194613236718972e-05,0.5055547196779986,0.0,0.4467841178846785,0.8226426569858221,0.9591784165940109,0.0,0.004994916079387553,0.00656342770166817,0.4015297929232472,0.0,0.8865065017750295,0.0,0.0,0.0,1.3061759988808502e-08,0.0,2.233304839302322e-06,0.3079778291864024,0.0,0.0,0.0,0.0,0.0,4306.055088937797,0.0,21584.14088356627,0.0,0.0,0.0,0.0,6.093243008040662,0.0,673.8244082582081,0.006090096884483695,0.0,0.0,0.0,0.0,0.0,6.8511782541822175,0.0,8990.60146586491,890.6901278483832,4506.629385737939,0.0,0.0,0.0,8516.113127735889,1343.1874621393606,0.0,0.0,0.0,0.0,2551.008377604238,0.0,0.0,28.993771246218174,5.304697900892106e-08,4.238851246687207e-08,1.5339817568262981,0.0,-0.22206188066804047,0.0,0.0,0.0,0.0,0.0,0.0,382.08153768759826,0.0,0.04472626079969043,0.0,0.0,9.982585753300068e-10,0.0,7.644220922590209e-11,0.0,1.2506514473245572e-09,61.040721695381514,0.0,0.0,0.0,23.13889583720156,0.0,6.643625202386503,4.2180438778544826e-11,0.0,1.7347925150844559e-09,55.634354663077566,282.72558231211036,0.0011098348359882813,0.0,735.2833335422382,0.0,0.0,3.903775374294451e-05,2.4101162144667214e-09,2.491151330331925e-06,3.027303045008643e-07,1.0105003653065891e-06,0.0,0.00011174211835666247,8.214098534117807e-10,0.0,4.5428951142633305e-10,8.247945999033452e-07,0.0,0.0,0.0,0.0,0.0,0.004001072923412978,0.0,0.0
160,160,2023-02-05,1440.7038132521,0.0,0.0,1197.9612483749681,0.0,6.21998348447185e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5087.371129504249,4184.8938384977355,0.0,0.0,849.4544318838355,0.21021715472721217,0.0,1.2582315242802045e-06,0.20897420476376272,0.0,0.18468083258310672,0.3400458536848984,0.3964844832976729,0.0,0.0010101571573505525,0.005779294952387725,0.16597448569548626,0.0,0.36644379574179864,0.0,0.0,0.0,1.2145938494729263e-09,0.0,1.4100468352313046e-06,0.04993358573930881,0.0,0.0,0.0,0.0,0.0,13912.705959888299,0.0,20408.191233824353,0.0,0.0,0.0,0.0,7.379255892647448,0.0,686.1973775076573,0.0025371624416299096,0.0,0.0,0.0,0.0,0.0,9.708264177853504,0.0,2454.1432885940844,1133.5271757994408,4383.603019758119,0.0,0.0,0.0,8859.707051208938,1493.7903633858818,0.0,0.0,0.0,0.0,527.2217228693083,0.0,0.0,10.624896163128847,3.665391201700695e-08,2.9018801886471165e-08,0.39651237867157524,0.0,-0.17262520833795475,0.0,0.0,0.0,0.0,0.0,0.0,430.4302018276905,0.0,0.03277814095072023,0.0,0.0,3.72510624052154e-10,0.0,1.5817767166724747e-11,0.0,4.5782521645619294e-10,39.897678877369785,0.0,0.0,0.0,15.062368607717785,0.0,4.298854856154262,1.53724974725697e-11,0.0,6.377150775229214e-10,18.886425905153153,136.0434991358813,0.0012739143065183317,0.0,364.37517067963813,0.0,0.0,1.5374212093633125e-05,5.684896447122391e-10,7.339845701477307e-07,1.1872082244534423e-07,2.9981393362524654e-07,0.0,5.2815213935573956e-05,1.0659308971663297e-10,0.0,5.955276322220695e-11,2.3988766459286404e-07,0.0,0.0,0.0,0.0,0.0,558.1421622459872,995.8441362330037,784.3918495428178
