,Date,Opt Channel,Value,Scenario,Budget/Revenue,Country,Brand,Channel Group,Channel
224,2020-08-02,6Play_France_Chocapic,1.0834671902411386e-05,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
225,2020-08-09,6Play_France_Chocapic,5.11183088434987e-07,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
226,2020-08-16,6Play_France_Chocapic,2.411781239185293e-08,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
227,2020-08-23,6Play_France_Chocapic,816.5211818769839,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
228,2020-08-30,6Play_France_Chocapic,857.3041599708871,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
229,2020-09-06,6Play_France_Chocapic,793.4110571136908,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
230,2020-09-13,6Play_France_Chocapic,52.967727239256945,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
231,2020-09-20,6Play_France_Chocapic,2.5431849424204556,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
232,2020-09-27,6Play_France_Chocapic,0.12008773649961177,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
233,2020-10-04,6Play_France_Chocapic,0.005665997906077801,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
234,2020-10-11,6Play_France_Chocapic,681.9961693207086,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
235,2020-10-18,6Play_France_Chocapic,732.28533598071,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
236,2020-10-25,6Play_France_Chocapic,996.4827200994672,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
237,2020-11-01,6Play_France_Chocapic,76.80700077935,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
238,2020-11-08,6Play_France_Chocapic,3.7176431660508436,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
239,2020-11-15,6Play_France_Chocapic,0.17561225485022955,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
240,2020-11-22,6Play_France_Chocapic,0.008285914041809606,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
241,2020-11-29,6Play_France_Chocapic,0.00039093302599584127,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
242,2020-12-06,6Play_France_Chocapic,763.2369083045468,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
243,2020-12-13,6Play_France_Chocapic,1011.8018043028712,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
244,2020-12-20,6Play_France_Chocapic,473.0612420665552,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
245,2020-12-27,6Play_France_Chocapic,26.714673319954215,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
246,2021-01-03,6Play_France_Chocapic,1.2715041259448538,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
247,2021-01-10,6Play_France_Chocapic,0.060014810234723714,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
248,2021-01-17,6Play_France_Chocapic,0.002831572534490112,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
249,2021-01-24,6Play_France_Chocapic,0.00013359458563260202,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
250,2021-01-31,6Play_France_Chocapic,1106.3106749432745,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
251,2021-02-07,6Play_France_Chocapic,1170.154203631929,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
252,2021-02-14,6Play_France_Chocapic,1116.9145084840234,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
253,2021-02-21,6Play_France_Chocapic,931.4312048975314,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
254,2021-02-28,6Play_France_Chocapic,68.24219563166596,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
255,2021-03-07,6Play_France_Chocapic,3.293492339599073,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
256,2021-03-14,6Play_France_Chocapic,0.1555548895108686,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
257,2021-03-21,6Play_France_Chocapic,0.0073394993106872235,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
258,2021-03-28,6Play_France_Chocapic,0.00034628066097919523,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
259,2021-04-04,6Play_France_Chocapic,1.6337630018024197e-05,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
260,2021-04-11,6Play_France_Chocapic,7.70814353235005e-07,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
261,2021-04-18,6Play_France_Chocapic,3.636723007587095e-08,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
262,2021-04-25,6Play_France_Chocapic,1.7157402900248785e-09,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
263,2021-05-02,6Play_France_Chocapic,8.088211514884414e-11,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
264,2021-05-09,6Play_France_Chocapic,3.89793326018526e-12,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
265,2021-05-16,6Play_France_Chocapic,1.6241388584105249e-13,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
266,2021-05-23,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
267,2021-05-30,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
268,2021-06-06,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
269,2021-06-13,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
270,2021-06-20,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
271,2021-06-27,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
272,2021-07-04,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
273,2021-07-11,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
274,2021-07-18,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
275,2021-07-25,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
276,2021-08-01,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
277,2021-08-08,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
278,2021-08-15,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
279,2021-08-22,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
280,2021-08-29,6Play_France_Chocapic,731.8068283472212,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
281,2021-09-05,6Play_France_Chocapic,755.3452110548827,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
282,2021-09-12,6Play_France_Chocapic,756.4368433277773,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
283,2021-09-19,6Play_France_Chocapic,756.4883052618026,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
284,2021-09-26,6Play_France_Chocapic,49.39209977536832,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
285,2021-10-03,6Play_France_Chocapic,2.3686631526037605,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
286,2021-10-10,6Play_France_Chocapic,0.11184055204868314,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
287,2021-10-17,6Play_France_Chocapic,0.005276863817534663,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
288,2021-10-24,6Play_France_Chocapic,0.0002489644845165754,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
289,2021-10-31,6Play_France_Chocapic,1.174622194807481e-05,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
290,2021-11-07,6Play_France_Chocapic,5.541902854056977e-07,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
291,2021-11-14,6Play_France_Chocapic,2.6146849067665198e-08,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
292,2021-11-21,6Play_France_Chocapic,1.2336958768486346e-09,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
293,2021-11-28,6Play_France_Chocapic,5.814417113109679e-11,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
294,2021-12-05,6Play_France_Chocapic,2.7610360592978924e-12,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
295,2021-12-12,6Play_France_Chocapic,1.6241388584105249e-13,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
296,2021-12-19,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
297,2021-12-26,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
298,2022-01-02,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
299,2022-01-09,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
300,2022-01-16,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
301,2022-01-23,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
302,2022-01-30,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
303,2022-02-06,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
304,2022-02-13,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
305,2022-02-20,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
306,2022-02-27,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
307,2022-03-06,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
308,2022-03-13,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
309,2022-03-20,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
310,2022-03-27,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
311,2022-04-03,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
312,2022-04-10,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
313,2022-04-17,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
314,2022-04-24,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
315,2022-05-01,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
316,2022-05-08,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
317,2022-05-15,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
318,2022-05-22,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
319,2022-05-29,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
320,2022-06-05,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
321,2022-06-12,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
322,2022-06-19,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
323,2022-06-26,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
324,2022-07-03,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
325,2022-07-10,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
326,2022-07-17,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
327,2022-07-24,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
328,2022-07-31,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
329,2022-08-07,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
330,2022-08-14,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
331,2022-08-21,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
332,2022-08-28,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
333,2022-09-04,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
334,2022-09-11,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
335,2022-09-18,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
336,2022-09-25,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
337,2022-10-02,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
338,2022-10-09,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
339,2022-10-16,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
340,2022-10-23,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
341,2022-10-30,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
342,2022-11-06,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
343,2022-11-13,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
344,2022-11-20,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
345,2022-11-27,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
346,2022-12-04,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
347,2022-12-11,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
348,2022-12-18,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
349,2022-12-25,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
350,2023-01-01,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
351,2023-01-08,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
352,2023-01-15,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
353,2023-01-22,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
354,2023-01-29,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
355,2023-02-05,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
356,2023-02-12,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
357,2023-02-19,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
358,2023-02-26,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
359,2023-03-05,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
360,2023-03-12,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
361,2023-03-19,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
362,2023-03-26,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
363,2023-04-02,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
364,2023-04-09,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
365,2023-04-16,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
366,2023-04-23,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
367,2023-04-30,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
368,2023-05-07,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
369,2023-05-14,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
370,2023-05-21,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
371,2023-05-28,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
372,2023-06-04,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
373,2023-06-11,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
374,2023-06-18,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
375,2023-06-25,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
376,2023-07-02,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
377,2023-07-09,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
378,2023-07-16,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
379,2023-07-23,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
380,2023-07-30,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
381,2023-08-06,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
382,2023-08-13,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
383,2023-08-20,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
384,2023-08-27,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
385,2023-09-03,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
386,2023-09-10,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
387,2023-09-17,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
388,2023-09-24,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
389,2023-10-01,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),ST Revenue,France,Chocapic,OLV,6Play
390,2020-01-12,6Play_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
391,2020-01-19,6Play_France_Chocapic,1538.9692787344943,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
392,2020-01-26,6Play_France_Chocapic,1792.7739796260478,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
393,2020-02-02,6Play_France_Chocapic,1841.5752702572363,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
394,2020-02-09,6Play_France_Chocapic,426.5961950454685,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
395,2020-02-16,6Play_France_Chocapic,87.81116232953418,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
396,2020-02-23,6Play_France_Chocapic,17.63781514950143,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
397,2020-03-01,6Play_France_Chocapic,3.5253349745736973,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
398,2020-03-08,6Play_France_Chocapic,0.7039280385985016,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
399,2020-03-15,6Play_France_Chocapic,0.14053054388828345,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
400,2020-03-22,6Play_France_Chocapic,0.02805408693252009,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
401,2020-03-29,6Play_France_Chocapic,0.0056003883787877125,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
402,2020-04-05,6Play_France_Chocapic,0.0011179940019626453,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
403,2020-04-12,6Play_France_Chocapic,0.00022318277140608283,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
404,2020-04-19,6Play_France_Chocapic,4.455350040583888e-05,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
405,2020-04-26,6Play_France_Chocapic,8.894120011813495e-06,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
406,2020-05-03,6Play_France_Chocapic,1.7755143387614378e-06,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
407,2020-05-10,6Play_France_Chocapic,3.544419551556651e-07,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
408,2020-05-17,6Play_France_Chocapic,7.075641253653448e-08,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
409,2020-05-24,6Play_France_Chocapic,1305.0245187503779,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
410,2020-05-31,6Play_France_Chocapic,1677.4385679311326,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
411,2020-06-07,6Play_France_Chocapic,1669.8972673150563,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
412,2020-06-14,6Play_France_Chocapic,1479.349343323211,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
413,2020-06-21,6Play_France_Chocapic,1125.8652809686712,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
414,2020-06-28,6Play_France_Chocapic,244.79712035933244,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
415,2020-07-05,6Play_France_Chocapic,49.72393888692352,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
416,2020-07-12,6Play_France_Chocapic,9.960858188992786,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
417,2020-07-19,6Play_France_Chocapic,1.9898465132751402,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
418,2020-07-26,6Play_France_Chocapic,0.39728389986868884,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
419,2020-08-02,6Play_France_Chocapic,0.07931113178054802,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
420,2020-08-09,6Play_France_Chocapic,0.015832799275663903,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
421,2020-08-16,6Play_France_Chocapic,0.003160671376377473,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
422,2020-08-23,6Play_France_Chocapic,1074.0136038086973,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
423,2020-08-30,6Play_France_Chocapic,1293.1978803497009,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,6Play
